IDENTIFICADOR,TIPO CONTENEDOR,DESCRIPCION MODELO,CANTIDAD,LOTE,DISTRITO,URI distrito,NOMBRE,NUMERO,LONGITUD,LATITUD,DIRECCION COMPLETA
"Waste/-3,7427862_40,3935145",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Arrayanes,1,-3.7427862,40.3935145,"Calle Arrayanes, 1"
"Organic/-3,7433504_40,3937354",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Arrayanes,42,-3.7433504,40.3937354,"Calle Arrayanes, 42"
"Waste/-3,7433504_40,3937354",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Arrayanes,42,-3.7433504,40.3937354,"Calle Arrayanes, 42"
"Organic/-3,7440921_40,390027",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Petirrojo,2,-3.7440921,40.390027,"Calle Petirrojo, 2"
"Waste/-3,7440921_40,390027",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Petirrojo,2,-3.7440921,40.390027,"Calle Petirrojo, 2"
"Organic/-3,743382_40,392408",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Marcelino castillo,13,-3.743382,40.392408,"Calle Marcelino castillo, 13"
"Waste/-3,743382_40,392408",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Marcelino castillo,13,-3.743382,40.392408,"Calle Marcelino castillo, 13"
"Glass/-3,7557072_40,3943959",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Camarena,59,-3.7557072,40.3943959,"Calle Camarena, 59"
"Organic/-3,7450984_40,4020803",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Vicenta villegas,3,-3.7450984,40.4020803,"Calle Vicenta villegas, 3"
"Packaging/-3,7450984_40,4020803",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Vicenta villegas,3,-3.7450984,40.4020803,"Calle Vicenta villegas, 3"
"Waste/-3,7450984_40,4020803",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Vicenta villegas,3,-3.7450984,40.4020803,"Calle Vicenta villegas, 3"
"Waste/-3,7468174_40,4057258",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Almazan,46,-3.7468174,40.4057258,"Calle Almazan, 46"
"Organic/-3,7468174_40,4057258",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Almazan,46,-3.7468174,40.4057258,"Calle Almazan, 46"
"Organic/-3,7422039_40,4069194",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Barrionuevo,17,-3.7422039,40.4069194,"Calle Barrionuevo, 17"
"Waste/-3,7422039_40,4069194",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Barrionuevo,17,-3.7422039,40.4069194,"Calle Barrionuevo, 17"
"Organic/-3,7535473_40,4055301",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villamanin,60,-3.7535473,40.4055301,"Calle Villamanin, 60"
"Waste/-3,7535473_40,4055301",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villamanin,60,-3.7535473,40.4055301,"Calle Villamanin, 60"
"Organic/-3,7474903_40,4046261",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,54,-3.7474903,40.4046261,"Calle Cebreros, 54"
"Waste/-3,7474903_40,4046261",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,54,-3.7474903,40.4046261,"Calle Cebreros, 54"
"Organic/-3,7496423_40,4069182",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villasandino,9,-3.7496423,40.4069182,"Calle Villasandino, 9"
"Waste/-3,7496423_40,4069182",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villasandino,9,-3.7496423,40.4069182,"Calle Villasandino, 9"
"Organic/-3,7477997_40,3963609",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Duquesa de parcent,46,-3.7477997,40.3963609,"Calle Duquesa de parcent, 46"
"Waste/-3,7477997_40,3963609",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Duquesa de parcent,46,-3.7477997,40.3963609,"Calle Duquesa de parcent, 46"
"Waste/-3,7499397_40,4050104",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,90,-3.7499397,40.4050104,"Calle Cebreros, 90"
"Organic/-3,7499397_40,4050104",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,90,-3.7499397,40.4050104,"Calle Cebreros, 90"
"Organic/-3,7458834_40,4078077",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle El greco,12,-3.7458834,40.4078077,"Calle El greco, 12"
"Waste/-3,7458834_40,4078077",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle El greco,12,-3.7458834,40.4078077,"Calle El greco, 12"
"Organic/-3,7541541_40,4019074",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,103,-3.7541541,40.4019074,"Calle Cebreros, 103"
"Waste/-3,7541541_40,4019074",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,103,-3.7541541,40.4019074,"Calle Cebreros, 103"
"Organic/-3,7489896_40,4051281",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,82,-3.7489896,40.4051281,"Calle Cebreros, 82"
"Waste/-3,7489896_40,4051281",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,82,-3.7489896,40.4051281,"Calle Cebreros, 82"
"Organic/-3,7454626_40,4035534",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Higueras,34,-3.7454626,40.4035534,"Calle Higueras, 34"
"Waste/-3,7454626_40,4035534",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Higueras,34,-3.7454626,40.4035534,"Calle Higueras, 34"
"Organic/-3,7539817_40,4032179",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Alverja,3,-3.7539817,40.4032179,"Calle Alverja, 3"
"Waste/-3,7539817_40,4032179",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Alverja,3,-3.7539817,40.4032179,"Calle Alverja, 3"
"Organic/-3,7492461_40,4065458",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villavaliente,3,-3.7492461,40.4065458,"Calle Villavaliente, 3"
"Waste/-3,7492461_40,4065458",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villavaliente,3,-3.7492461,40.4065458,"Calle Villavaliente, 3"
"Organic/-3,7508923_40,4064614",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villasandino,25,-3.7508923,40.4064614,"Calle Villasandino, 25"
"Waste/-3,7508923_40,4064614",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villasandino,25,-3.7508923,40.4064614,"Calle Villasandino, 25"
"Waste/-3,7532557_40,4066847",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villamanin,46,-3.7532557,40.4066847,"Calle Villamanin, 46"
"Organic/-3,7532557_40,4066847",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villamanin,46,-3.7532557,40.4066847,"Calle Villamanin, 46"
"Organic/-3,7459325_40,396673",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cullera,4,-3.7459325,40.396673,"Calle Cullera, 4"
"Waste/-3,7459325_40,396673",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cullera,4,-3.7459325,40.396673,"Calle Cullera, 4"
"Organic/-3,7492776_40,3964714",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Duquesa de parcent,72,-3.7492776,40.3964714,"Calle Duquesa de parcent, 72"
"Waste/-3,7492776_40,3964714",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Duquesa de parcent,72,-3.7492776,40.3964714,"Calle Duquesa de parcent, 72"
"Organic/-3,7544608_40,4046322",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villagarcia,2,-3.7544608,40.4046322,"Calle Villagarcia, 2"
"Waste/-3,7544608_40,4046322",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villagarcia,2,-3.7544608,40.4046322,"Calle Villagarcia, 2"
"Waste/-3,7544608_40,4046322",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villagarcia,2,-3.7544608,40.4046322,"Calle Villagarcia, 2"
"Waste/-3,7544608_40,4046322",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villagarcia,2,-3.7544608,40.4046322,"Calle Villagarcia, 2"
"Waste/-3,7544608_40,4046322",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villagarcia,2,-3.7544608,40.4046322,"Calle Villagarcia, 2"
"Organic/-3,7544608_40,4046322",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villagarcia,2,-3.7544608,40.4046322,"Calle Villagarcia, 2"
"Organic/-3,7544608_40,4046322",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villagarcia,2,-3.7544608,40.4046322,"Calle Villagarcia, 2"
"Packaging/-3,7544608_40,4046322",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villagarcia,2,-3.7544608,40.4046322,"Calle Villagarcia, 2"
"Packaging/-3,7544608_40,4046322",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villagarcia,2,-3.7544608,40.4046322,"Calle Villagarcia, 2"
"Packaging/-3,7544608_40,4046322",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villagarcia,2,-3.7544608,40.4046322,"Calle Villagarcia, 2"
"Waste/-3,7544608_40,4046322",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villagarcia,2,-3.7544608,40.4046322,"Calle Villagarcia, 2"
"Organic/-3,7463387_40,408346",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Santa cecilia,10,-3.7463387,40.408346,"Calle Santa cecilia, 10"
"Waste/-3,7463387_40,408346",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Santa cecilia,10,-3.7463387,40.408346,"Calle Santa cecilia, 10"
"Organic/-3,7491058_40,4063234",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Extremadura,228,-3.7491058,40.4063234,"Paseo Extremadura, 228"
"Organic/-3,7491058_40,4063234",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Extremadura,228,-3.7491058,40.4063234,"Paseo Extremadura, 228"
"Waste/-3,7491058_40,4063234",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Extremadura,228,-3.7491058,40.4063234,"Paseo Extremadura, 228"
"Organic/-3,7469889_40,4028654",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Alejandrina moran,18,-3.7469889,40.4028654,"Calle Alejandrina moran, 18"
"Waste/-3,7469889_40,4028654",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Alejandrina moran,18,-3.7469889,40.4028654,"Calle Alejandrina moran, 18"
"Organic/-3,7443705_40,4049545",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,31,-3.7443705,40.4049545,"Calle Cebreros, 31"
"Organic/-3,7462789_40,4010785",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Gregorio vacas,12,-3.7462789,40.4010785,"Calle Gregorio vacas, 12"
"Waste/-3,7462789_40,4010785",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Gregorio vacas,12,-3.7462789,40.4010785,"Calle Gregorio vacas, 12"
"Organic/-3,7416922_40,4075224",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Huerta de castañeda,10,-3.7416922,40.4075224,"Calle Huerta de castañeda, 10"
"Waste/-3,7416922_40,4075224",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Huerta de castañeda,10,-3.7416922,40.4075224,"Calle Huerta de castañeda, 10"
"Organic/-3,7445071_40,4044881",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Sepulveda,95,-3.7445071,40.4044881,"Calle Sepulveda, 95"
"Waste/-3,7445071_40,4044881",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Sepulveda,95,-3.7445071,40.4044881,"Calle Sepulveda, 95"
"Organic/-3,7438224_40,4067897",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Jaraiz de la vera,15,-3.7438224,40.4067897,"Calle Jaraiz de la vera, 15"
"Waste/-3,7438224_40,4067897",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Jaraiz de la vera,15,-3.7438224,40.4067897,"Calle Jaraiz de la vera, 15"
"Organic/-3,7526164_40,4067146",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villamanin,33,-3.7526164,40.4067146,"Calle Villamanin, 33"
"Waste/-3,7526164_40,4067146",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villamanin,33,-3.7526164,40.4067146,"Calle Villamanin, 33"
"Organic/-3,7443019_40,4084108",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Dante,1,-3.7443019,40.4084108,"Calle Dante, 1"
"Waste/-3,7443019_40,4084108",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Dante,1,-3.7443019,40.4084108,"Calle Dante, 1"
"Organic/-3,7472833_40,4075055",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle El greco,29,-3.7472833,40.4075055,"Calle El greco, 29"
"Waste/-3,7472833_40,4075055",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle El greco,29,-3.7472833,40.4075055,"Calle El greco, 29"
"Organic/-3,7510723_40,4037293",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,114,-3.7510723,40.4037293,"Calle Cebreros, 114"
"Waste/-3,7510723_40,4037293",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,114,-3.7510723,40.4037293,"Calle Cebreros, 114"
"Packaging/-3,7523103_40,4032673",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Rueza,42,-3.7523103,40.4032673,"Calle Rueza, 42"
"Waste/-3,7523103_40,4032673",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Rueza,42,-3.7523103,40.4032673,"Calle Rueza, 42"
"Waste/-3,7523103_40,4032673",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Rueza,42,-3.7523103,40.4032673,"Calle Rueza, 42"
"Waste/-3,7523103_40,4032673",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Rueza,42,-3.7523103,40.4032673,"Calle Rueza, 42"
"Packaging/-3,7523103_40,4032673",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Rueza,42,-3.7523103,40.4032673,"Calle Rueza, 42"
"Organic/-3,7523103_40,4032673",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Rueza,42,-3.7523103,40.4032673,"Calle Rueza, 42"
"Organic/-3,7523103_40,4032673",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Rueza,42,-3.7523103,40.4032673,"Calle Rueza, 42"
"Waste/-3,7523103_40,4032673",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Rueza,42,-3.7523103,40.4032673,"Calle Rueza, 42"
"Organic/-3,7465474_40,4042711",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Sepulveda,119,-3.7465474,40.4042711,"Calle Sepulveda, 119"
"Waste/-3,7465474_40,4042711",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Sepulveda,119,-3.7465474,40.4042711,"Calle Sepulveda, 119"
"Organic/-3,7500457_40,404133",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,98,-3.7500457,40.404133,"Calle Cebreros, 98"
"Waste/-3,7500457_40,404133",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,98,-3.7500457,40.404133,"Calle Cebreros, 98"
"Organic/-3,7481709_40,3976805",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cuart de poblet,43,-3.7481709,40.3976805,"Calle Cuart de poblet, 43"
"Organic/-3,7489658_40,4072607",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villasandino,4,-3.7489658,40.4072607,"Calle Villasandino, 4"
"Waste/-3,7489658_40,4072607",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villasandino,4,-3.7489658,40.4072607,"Calle Villasandino, 4"
"Organic/-3,744918_40,4049649",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,41,-3.744918,40.4049649,"Calle Cebreros, 41"
"Waste/-3,744918_40,4049649",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,41,-3.744918,40.4049649,"Calle Cebreros, 41"
"Waste/-3,7495286_40,4074771",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villavaliente,8,-3.7495286,40.4074771,"Calle Villavaliente, 8"
"Waste/-3,7495286_40,4074771",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villavaliente,8,-3.7495286,40.4074771,"Calle Villavaliente, 8"
"Organic/-3,7495286_40,4074771",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villavaliente,8,-3.7495286,40.4074771,"Calle Villavaliente, 8"
"Organic/-3,7466472_40,4016554",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Antonia calvo,21,-3.7466472,40.4016554,"Calle Antonia calvo, 21"
"Waste/-3,7466472_40,4016554",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Antonia calvo,21,-3.7466472,40.4016554,"Calle Antonia calvo, 21"
"Organic/-3,7446614_40,3970323",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cullera,1,-3.7446614,40.3970323,"Calle Cullera, 1"
"Waste/-3,7446614_40,3970323",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cullera,1,-3.7446614,40.3970323,"Calle Cullera, 1"
"Waste/-3,7494552_40,4072309",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villasandino,6,-3.7494552,40.4072309,"Calle Villasandino, 6"
"Organic/-3,7447741_40,4032538",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Alhambra,16,-3.7447741,40.4032538,"Calle Alhambra, 16"
"Waste/-3,7447741_40,4032538",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Alhambra,16,-3.7447741,40.4032538,"Calle Alhambra, 16"
"Organic/-3,7457069_40,4043744",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Sepulveda,107,-3.7457069,40.4043744,"Calle Sepulveda, 107"
"Waste/-3,7457069_40,4043744",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Sepulveda,107,-3.7457069,40.4043744,"Calle Sepulveda, 107"
"Organic/-3,7534853_40,4063401",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villamanin,37,-3.7534853,40.4063401,"Calle Villamanin, 37"
"Waste/-3,7534853_40,4063401",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villamanin,37,-3.7534853,40.4063401,"Calle Villamanin, 37"
"Packaging/-3,7534853_40,4063401",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villamanin,37,-3.7534853,40.4063401,"Calle Villamanin, 37"
"Waste/-3,7534853_40,4063401",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villamanin,37,-3.7534853,40.4063401,"Calle Villamanin, 37"
"Organic/-3,7541127_40,4057785",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villamanin,52,-3.7541127,40.4057785,"Calle Villamanin, 52"
"Waste/-3,7541127_40,4057785",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villamanin,52,-3.7541127,40.4057785,"Calle Villamanin, 52"
"Organic/-3,746291_40,4048889",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,46,-3.746291,40.4048889,"Calle Cebreros, 46"
"Waste/-3,746291_40,4048889",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,46,-3.746291,40.4048889,"Calle Cebreros, 46"
"Glass/-3,751588_40,4034902",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Rueza,2,-3.751588,40.4034902,"Calle Rueza, 2"
"Organic/-3,7491479_40,4042739",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,73,-3.7491479,40.4042739,"Calle Cebreros, 73"
"Waste/-3,7491479_40,4042739",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,73,-3.7491479,40.4042739,"Calle Cebreros, 73"
"Organic/-3,7485566_40,4053764",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,76,-3.7485566,40.4053764,"Calle Cebreros, 76"
"Organic/-3,7475295_40,4070241",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villamanin,2,-3.7475295,40.4070241,"Calle Villamanin, 2"
"Organic/-3,7438258_40,3960811",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Alhambra,100,-3.7438258,40.3960811,"Calle Alhambra, 100"
"Waste/-3,7438258_40,3960811",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Alhambra,100,-3.7438258,40.3960811,"Calle Alhambra, 100"
"Organic/-3,7455473_40,3987232",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cuart de poblet,9,-3.7455473,40.3987232,"Calle Cuart de poblet, 9"
"Waste/-3,7455473_40,3987232",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cuart de poblet,9,-3.7455473,40.3987232,"Calle Cuart de poblet, 9"
"Packaging/-3,7443209_40,3960529",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Duquesa de parcent,6,-3.7443209,40.3960529,"Calle Duquesa de parcent, 6"
"Organic/-3,7443209_40,3960529",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Duquesa de parcent,6,-3.7443209,40.3960529,"Calle Duquesa de parcent, 6"
"Waste/-3,7443209_40,3960529",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Duquesa de parcent,6,-3.7443209,40.3960529,"Calle Duquesa de parcent, 6"
"Packaging/-3,7498721_40,3971516",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cuart de poblet,113,-3.7498721,40.3971516,"Calle Cuart de poblet, 113"
"Organic/-3,7530554_40,4067994",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villamanin,35,-3.7530554,40.4067994,"Calle Villamanin, 35"
"Organic/-3,7452165_40,4084363",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Perdiz,4,-3.7452165,40.4084363,"Calle Perdiz, 4"
"Waste/-3,7452165_40,4084363",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Perdiz,4,-3.7452165,40.4084363,"Calle Perdiz, 4"
"Organic/-3,7497133_40,4078916",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villamanin,18,-3.7497133,40.4078916,"Calle Villamanin, 18"
"Waste/-3,7497133_40,4078916",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villamanin,18,-3.7497133,40.4078916,"Calle Villamanin, 18"
"Organic/-3,7454744_40,4086963",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Perdiz,6,-3.7454744,40.4086963,"Calle Perdiz, 6"
"Packaging/-3,7454744_40,4086963",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Perdiz,6,-3.7454744,40.4086963,"Calle Perdiz, 6"
"Waste/-3,7454744_40,4086963",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Perdiz,6,-3.7454744,40.4086963,"Calle Perdiz, 6"
"Waste/-3,7454744_40,4086963",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Perdiz,6,-3.7454744,40.4086963,"Calle Perdiz, 6"
"Packaging/-3,7454744_40,4086963",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Perdiz,6,-3.7454744,40.4086963,"Calle Perdiz, 6"
"Organic/-3,7454744_40,4086963",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Perdiz,6,-3.7454744,40.4086963,"Calle Perdiz, 6"
"Waste/-3,7454744_40,4086963",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Perdiz,6,-3.7454744,40.4086963,"Calle Perdiz, 6"
"Organic/-3,7501339_40,3965557",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Duquesa de parcent,90,-3.7501339,40.3965557,"Calle Duquesa de parcent, 90"
"Waste/-3,7501339_40,3965557",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Duquesa de parcent,90,-3.7501339,40.3965557,"Calle Duquesa de parcent, 90"
"Waste/-3,7442291_40,3980926",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Alhambra,64,-3.7442291,40.3980926,"Calle Alhambra, 64"
"Organic/-3,7442291_40,3980926",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Alhambra,64,-3.7442291,40.3980926,"Calle Alhambra, 64"
"Organic/-3,7455315_40,4056336",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Almazan,30,-3.7455315,40.4056336,"Calle Almazan, 30"
"Waste/-3,7455315_40,4056336",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Almazan,30,-3.7455315,40.4056336,"Calle Almazan, 30"
"Waste/-3,7517977_40,4034414",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Rueza,1,-3.7517977,40.4034414,"Calle Rueza, 1"
