IDENTIFICADOR,TIPO CONTENEDOR,DESCRIPCION MODELO,CANTIDAD,LOTE,DISTRITO,URI distrito,NOMBRE,NUMERO,LONGITUD,LATITUD,DIRECCION COMPLETA
"Waste/-3,6870435_40,4927654",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Islas bermudas,2,-3.6870435,40.4927654,"Calle Islas bermudas, 2"
"Waste/-3,686249_40,4839749",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Isidro fernandez,4,-3.686249,40.4839749,"Calle Isidro fernandez, 4"
"Glass/-3,6900796_40,488204",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Francisco sancha,30,-3.6900796,40.488204,"Calle Francisco sancha, 30"
"Waste/-3,6911126_40,495456",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Anastasia lopez,19,-3.6911126,40.495456,"Calle Anastasia lopez, 19"
"Paper-Cardboard/-3,6899469_40,5032826",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Ronda Caballero de la mancha,99,-3.6899469,40.5032826,"Ronda Caballero de la mancha, 99"
"Glass/-3,69449_40,4849045",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Pedro rico,11,-3.69449,40.4849045,"Calle Pedro rico, 11"
"Paper-Cardboard/-3,6686357_40,5123514",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Hospital de orbigo,15,-3.6686357,40.5123514,"Calle Hospital de orbigo, 15"
"Waste/-3,6934746_40,4956856",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Braille,10,-3.6934746,40.4956856,"Calle Braille, 10"
"Paper-Cardboard/-3,691932_40,4894081",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Xaudaro,24,-3.691932,40.4894081,"Calle Xaudaro, 24"
"Paper-Cardboard/-3,6930345_40,4888828",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Manuel tovar,44,-3.6930345,40.4888828,"Calle Manuel tovar, 44"
"Packaging/-3,6907655_40,4970879",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Cerrillo,23,-3.6907655,40.4970879,"Calle Cerrillo, 23"
"Paper-Cardboard/-3,7126986_40,4776993",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Avenida Monforte de lemos,44,-3.7126986,40.4776993,"Avenida Monforte de lemos, 44"
"Waste/-3,6902603_40,4900289",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Llodio,2,-3.6902603,40.4900289,"Calle Llodio, 2"
"Glass/-3,6754357_40,5000605",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Villava,10,-3.6754357,40.5000605,"Calle Villava, 10"
"Packaging/-3,6937797_40,4941156",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Badalona,88,-3.6937797,40.4941156,"Calle Badalona, 88"
"Packaging/-3,6868013_40,4929543",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Nuestra señora de valverde,6,-3.6868013,40.4929543,"Calle Nuestra señora de valverde, 6"
"Paper-Cardboard/-3,71126_40,4730496",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Chantada,26,-3.71126,40.4730496,"Calle Chantada, 26"
"Packaging/-3,6861341_40,492687",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Isla graciosa,2,-3.6861341,40.492687,"Calle Isla graciosa, 2"
"Waste/-3,6930404_40,4893592",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Xaudaro,25,-3.6930404,40.4893592,"Calle Xaudaro, 25"
"Glass/-3,6725752_40,5075282",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Avenida Camino de santiago,45,-3.6725752,40.5075282,"Avenida Camino de santiago, 45"
"Packaging/-3,687617_40,4933875",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Islas bermudas,12,-3.687617,40.4933875,"Calle Islas bermudas, 12"
"Glass/-3,6929134_40,4894176",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Xaudaro,23,-3.6929134,40.4894176,"Calle Xaudaro, 23"
"Packaging/-3,6929568_40,4861614",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Antoniorrobles,2,-3.6929568,40.4861614,"Calle Antoniorrobles, 2"
"Packaging/-3,6897357_40,4866533",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Virgen de aranzazu,23,-3.6897357,40.4866533,"Calle Virgen de aranzazu, 23"
"Glass/-3,6744473_40,5059272",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Viloria de la rioja,42,-3.6744473,40.5059272,"Calle Viloria de la rioja, 42"
"Packaging/-3,6864876_40,4914897",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Nuestra señora de valverde,3,-3.6864876,40.4914897,"Calle Nuestra señora de valverde, 3"
"Waste/-3,6897288_40,49307",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Sardineta,2,-3.6897288,40.49307,"Calle Sardineta, 2"
"Waste/-3,6865069_40,4804715",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Paseo Castellana,263,-3.6865069,40.4804715,"Paseo Castellana, 263"
"Glass/-3,6786382_40,486635",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Antonio de cabezon,5,-3.6786382,40.486635,"Calle Antonio de cabezon, 5"
"Waste/-3,6876264_40,4835104",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle San modesto,14,-3.6876264,40.4835104,"Calle San modesto, 14"
"Paper-Cardboard/-3,6886786_40,4974931",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Afueras a valverde,21,-3.6886786,40.4974931,"Calle Afueras a valverde, 21"
"Packaging/-3,6897288_40,49307",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Sardineta,2,-3.6897288,40.49307,"Calle Sardineta, 2"
"Waste/-3,6864116_40,4800517",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Paseo Castellana,263,-3.6864116,40.4800517,"Paseo Castellana, 263"
"Glass/-3,6719545_40,503722",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Campo de la estrella,10,-3.6719545,40.503722,"Calle Campo de la estrella, 10"
"Paper-Cardboard/-3,7037003_40,4782718",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Ginzo de limia,42,-3.7037003,40.4782718,"Calle Ginzo de limia, 42"
"Organic/-3,661036_40,5143594",Organic,O 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Ronda Comunicacion,24,-3.661036,40.5143594,"Ronda Comunicacion, 24"
"Waste/-3,6847636_40,4860113",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Francisco sancha,2,-3.6847636,40.4860113,"Calle Francisco sancha, 2"
"Packaging/-3,688062_40,4981856",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Afueras a valverde,6,-3.688062,40.4981856,"Calle Afueras a valverde, 6"
"Paper-Cardboard/-3,6674035_40,4968224",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Quintanavides,1,-3.6674035,40.4968224,"Calle Quintanavides, 1"
"Waste/-3,6900903_40,4965445",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Santa ana alta,56,-3.6900903,40.4965445,"Calle Santa ana alta, 56"
"Paper-Cardboard/-3,6879807_40,498703",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Campo de montiel,50,-3.6879807,40.498703,"Calle Campo de montiel, 50"
"Waste/-3,6866612_40,4851206",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Jose anduiza,2,-3.6866612,40.4851206,"Calle Jose anduiza, 2"
"Glass/-3,6899715_40,5011625",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Plaza Tres olivos,25,-3.6899715,40.5011625,"Plaza Tres olivos, 25"
"Waste/-3,693904_40,4904165",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Avenida Cardenal herrera oria,59,-3.693904,40.4904165,"Avenida Cardenal herrera oria, 59"
"Glass/-3,690045_40,4855579",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Virgen de aranzazu,6,-3.690045,40.4855579,"Calle Virgen de aranzazu, 6"
"Glass/-3,6967713_40,4957683",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Braille,21,-3.6967713,40.4957683,"Calle Braille, 21"
"Waste/-3,6847636_40,4860113",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Francisco sancha,2,-3.6847636,40.4860113,"Calle Francisco sancha, 2"
"Glass/-3,6983809_40,4777997",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Melchor fernandez almagro,23,-3.6983809,40.4777997,"Calle Melchor fernandez almagro, 23"
"Paper-Cardboard/-3,7045176_40,4766657",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Melchor fernandez almagro,48,-3.7045176,40.4766657,"Calle Melchor fernandez almagro, 48"
"Waste/-3,6931081_40,4972315",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Anastasia lopez,29,-3.6931081,40.4972315,"Calle Anastasia lopez, 29"
"Paper-Cardboard/-3,6743147_40,5116802",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Isabel colbrand,12,-3.6743147,40.5116802,"Calle Isabel colbrand, 12"
"Waste/-3,6884997_40,4907087",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Lezama,13,-3.6884997,40.4907087,"Calle Lezama, 13"
"Paper-Cardboard/-3,6960442_40,4913371",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Sabadell,31,-3.6960442,40.4913371,"Calle Sabadell, 31"
"Waste/-3,6863485_40,4968195",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Manuel villarta,20,-3.6863485,40.4968195,"Calle Manuel villarta, 20"
"Waste/-3,6921026_40,4855041",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle San modesto,34,-3.6921026,40.4855041,"Calle San modesto, 34"
"Organic/-3,7069976_40,4796128",Organic,O 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Avenida Monforte de lemos,32,-3.7069976,40.4796128,"Avenida Monforte de lemos, 32"
"Paper-Cardboard/-3,7124412_40,47845",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Avenida Betanzos,61,-3.7124412,40.47845,"Avenida Betanzos, 61"
"Glass/-3,6636514_40,5071916",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Paseo Tierra de melide,30,-3.6636514,40.5071916,"Paseo Tierra de melide, 30"
"Glass/-3,7024533_40,4832413",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Santiago de compostela,38,-3.7024533,40.4832413,"Calle Santiago de compostela, 38"
"Paper-Cardboard/-3,6889508_40,4889062",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Manuel tovar,24,-3.6889508,40.4889062,"Calle Manuel tovar, 24"
"Glass/-3,6682202_40,5047805",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Boadilla del camino,3,-3.6682202,40.5047805,"Calle Boadilla del camino, 3"
"Paper-Cardboard/-3,6760647_40,4963669",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Castillo de candanchu,6,-3.6760647,40.4963669,"Calle Castillo de candanchu, 6"
"Paper-Cardboard/-3,6929936_40,4863675",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Antoniorrobles,2,-3.6929936,40.4863675,"Calle Antoniorrobles, 2"
"Waste/-3,6916506_40,4919323",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Manresa,30,-3.6916506,40.4919323,"Calle Manresa, 30"
"Waste/-3,6895331_40,4935947",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Islas antipodas,5,-3.6895331,40.4935947,"Calle Islas antipodas, 5"
"Glass/-3,71126_40,4730496",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Chantada,26,-3.71126,40.4730496,"Calle Chantada, 26"
"Packaging/-3,6855225_40,4915333",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Isla de java,58,-3.6855225,40.4915333,"Calle Isla de java, 58"
"Packaging/-3,6907655_40,4970879",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Cerrillo,23,-3.6907655,40.4970879,"Calle Cerrillo, 23"
"Paper-Cardboard/-3,6896206_40,4917579",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Sanchonuño,6,-3.6896206,40.4917579,"Calle Sanchonuño, 6"
"Packaging/-3,6885607_40,4855242",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle San dacio,31,-3.6885607,40.4855242,"Calle San dacio, 31"
"Waste/-3,6743751_40,4955373",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Puerto de somport,6,-3.6743751,40.4955373,"Calle Puerto de somport, 6"
"Waste/-3,6906014_40,4964724",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Isla de rodas,6,-3.6906014,40.4964724,"Calle Isla de rodas, 6"
"Packaging/-3,6870435_40,4927654",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Islas bermudas,2,-3.6870435,40.4927654,"Calle Islas bermudas, 2"
"Packaging/-3,6900903_40,4965445",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Santa ana alta,56,-3.6900903,40.4965445,"Calle Santa ana alta, 56"
"Paper-Cardboard/-3,6694323_40,5086363",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Toques,15,-3.6694323,40.5086363,"Calle Toques, 15"
"Waste/-3,6973308_40,4920429",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Sabadell,199,-3.6973308,40.4920429,"Calle Sabadell, 199"
"Waste/-3,6850313_40,4911745",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Isla de java,56,-3.6850313,40.4911745,"Calle Isla de java, 56"
"Packaging/-3,6870435_40,4927654",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Islas bermudas,2,-3.6870435,40.4927654,"Calle Islas bermudas, 2"
