IDENTIFICADOR,TIPO CONTENEDOR,DESCRIPCION MODELO,CANTIDAD,LOTE,DISTRITO,URI distrito,NOMBRE,NUMERO,LONGITUD,LATITUD,DIRECCION COMPLETA
"Waste/-3,709066_40,346037",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Avenida De espinela,3,-3.709066,40.346037,"Avenida De espinela, 3"
"Waste/-3,70939_40,345537",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De parvillas bajas,31,-3.70939,40.345537,"Calle  De parvillas bajas, 31"
"Waste/-3,7085499_40,344145",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De gilena,8,-3.7085499,40.344145,"Calle  De gilena, 8"
"Waste/-3,708527_40,3429671",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De gómez acebo,8,-3.708527,40.3429671,"Calle  De gómez acebo, 8"
"Waste/-3,687889_40,350532",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De encarnación oviol,42,-3.687889,40.350532,"Calle  De encarnación oviol, 42"
"Waste/-3,687739_40,3505561",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De encarnación oviol,46,-3.687739,40.3505561,"Calle  De encarnación oviol, 46"
"Waste/-3,6905511_40,35014",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De encarnación oviol,8,-3.6905511,40.35014,"Calle  De encarnación oviol, 8"
"Waste/-3,714142_40,346423",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De los cacereños,26,-3.714142,40.346423,"Calle  De los cacereños, 26"
"Waste/-3,6902209_40,3493611",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De la esperanza macarena,25,-3.6902209,40.3493611,"Calle  De la esperanza macarena, 25"
"Waste/-3,687285_40,350681",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De encarnación oviol,45,-3.687285,40.350681,"Calle  De encarnación oviol, 45"
"Waste/-3,7030159_40,343752",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  Del sargento barriga,27,-3.7030159,40.343752,"Calle  Del sargento barriga, 27"
"Waste/-3,690754_40,347463",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De estroncio,5,-3.690754,40.347463,"Calle  De estroncio, 5"
"Waste/-3,688612_40,3519201",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De martínez oviol,19,-3.688612,40.3519201,"Calle  De martínez oviol, 19"
"Waste/-3,715967_40,345588",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De josé del pino jiménez,37,-3.715967,40.345588,"Calle  De josé del pino jiménez, 37"
"Waste/-3,688587_40,349912",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De francisco del pino,30,-3.688587,40.349912,"Calle  De francisco del pino, 30"
"Waste/-3,707806_40,34281",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Callejón De gómez acebo,7,-3.707806,40.34281,"Callejón De gómez acebo, 7"
"Waste/-3,71033_40,3425981",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Avenida De espinela,43,-3.71033,40.3425981,"Avenida De espinela, 43"
"Waste/-3,714456_40,344864",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De los cacereños,54,-3.714456,40.344864,"Calle  De los cacereños, 54"
"Waste/-3,688093_40,3522161",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De san agapito,35,-3.688093,40.3522161,"Calle  De san agapito, 35"
"Waste/-3,712757_40,346038",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De martínez seco,24,-3.712757,40.346038,"Calle  De martínez seco, 24"
"Waste/-3,685583_40,349932",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De topacio,16,-3.685583,40.349932,"Calle  De topacio, 16"
"Waste/-3,688627_40,351394",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De martínez oviol,28,-3.688627,40.351394,"Calle  De martínez oviol, 28"
"Waste/-3,686655_40,3506091",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De la turquesa,4,-3.686655,40.3506091,"Calle  De la turquesa, 4"
"Waste/-3,684633_40,3536171",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Paseo  De la estación,-1,-3.684633,40.3536171,"Paseo  De la estación, "
"Waste/-3,69199_40,3507631",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De josé del pino,2,-3.69199,40.3507631,"Calle  De josé del pino, 2"
"Waste/-3,687481_40,3519581",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De leonor góngora,7,-3.687481,40.3519581,"Calle  De leonor góngora, 7"
"Waste/-3,686802_40,348608",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De eduardo minguito,-1,-3.686802,40.348608,"Calle  De eduardo minguito, "
"Waste/-3,703288_40,3436651",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  Del sargento barriga,25,-3.703288,40.3436651,"Calle  Del sargento barriga, 25"
"Waste/-3,705922_40,34418",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De gregorio ortiz,2,-3.705922,40.34418,"Calle  De gregorio ortiz, 2"
"Waste/-3,684501_40,351052",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De encarnación oviol,80,-3.684501,40.351052,"Calle  De encarnación oviol, 80"
"Waste/-3,689068_40,35036",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De encarnación oviol,31,-3.689068,40.35036,"Calle  De encarnación oviol, 31"
"Waste/-3,708609_40,3429891",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De gómez acebo,10,-3.708609,40.3429891,"Calle  De gómez acebo, 10"
"Waste/-3,6900821_40,348847",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De la esperanza macarena,31,-3.6900821,40.348847,"Calle  De la esperanza macarena, 31"
"Waste/-3,709761_40,344172",Waste,Res 800,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De pedro jiménez,1,-3.709761,40.344172,"Calle  De pedro jiménez, 1"
"Waste/-3,620253_40,3735721",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De la sierra santos,4,-3.620253,40.3735721,"Calle  De la sierra santos, 4"
"Waste/-3,625611_40,3794391",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De la sierra de gredos,10,-3.625611,40.3794391,"Calle  De la sierra de gredos, 10"
"Waste/-3,621028_40,3775881",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del pico mampodré,11,-3.621028,40.3775881,"Calle  Del pico mampodré, 11"
"Waste/-3,6208209_40,376994",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Paseo  De federico garcía lorca,21,-3.6208209,40.376994,"Paseo  De federico garcía lorca, 21"
"Waste/-3,623016_40,38184",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De manuel pavía,22,-3.623016,40.38184,"Calle  De manuel pavía, 22"
"Waste/-3,621578_40,3818941",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  San juan de la peña,-1,-3.621578,40.3818941,"Calle  San juan de la peña, "
"Waste/-3,62214_40,382083",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del puerto de idiazábal,14,-3.62214,40.382083,"Calle  Del puerto de idiazábal, 14"
"Waste/-3,6259031_40,38035",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De santa maría salomé,6,-3.6259031,40.38035,"Calle  De santa maría salomé, 6"
"Waste/-3,622162_40,3786721",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del puerto de somosierra,13,-3.622162,40.3786721,"Calle  Del puerto de somosierra, 13"
"Waste/-3,624521_40,38076",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De los picos de urbión,1,-3.624521,40.38076,"Calle  De los picos de urbión, 1"
"Waste/-3,62424_40,378604",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De la sierra morena,25,-3.62424,40.378604,"Calle  De la sierra morena, 25"
"Waste/-3,6225319_40,381442",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De manuel pavía,11,-3.6225319,40.381442,"Calle  De manuel pavía, 11"
"Waste/-3,622387_40,3767051",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del pico de la brújula,13,-3.622387,40.3767051,"Calle  Del pico de la brújula, 13"
"Waste/-3,625048_40,3790271",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del puerto de alazores,12,-3.625048,40.3790271,"Calle  Del puerto de alazores, 12"
"Waste/-3,624256_40,3768381",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De la sierra de palomeras,12,-3.624256,40.3768381,"Calle  De la sierra de palomeras, 12"
"Waste/-3,618786_40,379138",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del pico de la cierva,7,-3.618786,40.379138,"Calle  Del pico de la cierva, 7"
"Waste/-3,621147_40,378093",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Paseo  De federico garcía lorca,15,-3.621147,40.378093,"Paseo  De federico garcía lorca, 15"
"Waste/-3,626247_40,379513",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De la sierra de gredos,24,-3.626247,40.379513,"Calle  De la sierra de gredos, 24"
"Waste/-3,6219849_40,3807101",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De javier de burgos,6,-3.6219849,40.3807101,"Calle  De javier de burgos, 6"
"Waste/-3,6264771_40,3811691",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De sierra gador,30,-3.6264771,40.3811691,"Calle  De sierra gador, 30"
"Waste/-3,621132_40,381785",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De francisco fatou,11,-3.621132,40.381785,"Calle  De francisco fatou, 11"
"Waste/-3,621055_40,37381",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De peña rivera,15,-3.621055,40.37381,"Calle  De peña rivera, 15"
"Waste/-3,620823_40,373898",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De peña rivera,10,-3.620823,40.373898,"Calle  De peña rivera, 10"
"Waste/-3,623492_40,378279",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De la sierra de palomeras,4,-3.623492,40.378279,"Calle  De la sierra de palomeras, 4"
"Waste/-3,6249839_40,381805",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Travesía De la sierra de guadalupe,-1,-3.6249839,40.381805,"Travesía De la sierra de guadalupe, "
"Waste/-3,623852_40,379276",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De nuestra señora de la torre,-1,-3.623852,40.379276,"Calle  De nuestra señora de la torre, "
"Waste/-3,619866_40,378815",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De los montes de toledo,17,-3.619866,40.378815,"Calle  De los montes de toledo, 17"
"Waste/-3,622807_40,380312",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De sierra gador,29,-3.622807,40.380312,"Calle  De sierra gador, 29"
"Waste/-3,626145_40,381017",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De sierra gador,30,-3.626145,40.381017,"Calle  De sierra gador, 30"
"Waste/-3,62117_40,373139",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De peñas largas,19,-3.62117,40.373139,"Calle  De peñas largas, 19"
"Waste/-3,6222849_40,380179",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De sierra gador,33,-3.6222849,40.380179,"Calle  De sierra gador, 33"
"Waste/-3,625636_40,378846",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del puerto de alazores,16,-3.625636,40.378846,"Calle  Del puerto de alazores, 16"
"Waste/-3,625692_40,379893",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De santa maría salomé,11,-3.625692,40.379893,"Calle  De santa maría salomé, 11"
"Waste/-3,6212391_40,378447",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Paseo  De federico garcía lorca,20,-3.6212391,40.378447,"Paseo  De federico garcía lorca, 20"
"Waste/-3,6226011_40,377956",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del monte aya,5,-3.6226011,40.377956,"Calle  Del monte aya, 5"
"Waste/-3,621947_40,373716",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De peña cavero,17,-3.621947,40.373716,"Calle  De peña cavero, 17"
"Waste/-3,621703_40,3770151",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del monte aya,26,-3.621703,40.3770151,"Calle  Del monte aya, 26"
"Waste/-3,621088_40,372837",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De peñas largas,23,-3.621088,40.372837,"Calle  De peñas largas, 23"
"Waste/-3,617937_40,3786251",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del pico de la cierva,-1,-3.617937,40.3786251,"Calle  Del pico de la cierva, "
"Waste/-3,620341_40,378163",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De los montes de toledo,-1,-3.620341,40.378163,"Calle  De los montes de toledo, "
"Waste/-3,621281_40,377503",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del pico mampodré,9,-3.621281,40.377503,"Calle  Del pico mampodré, 9"
"Waste/-3,624611_40,3790971",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del puerto de alazores,5,-3.624611,40.3790971,"Calle  Del puerto de alazores, 5"
"Waste/-3,620104_40,3777491",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del pico mampodré,19,-3.620104,40.3777491,"Calle  Del pico mampodré, 19"
"Waste/-3,621391_40,377423",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del pico mampodré,6,-3.621391,40.377423,"Calle  Del pico mampodré, 6"
"Waste/-3,620536_40,3787111",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De pico de montánchez,4,-3.620536,40.3787111,"Calle  De pico de montánchez, 4"
"Waste/-3,624152_40,3784931",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De la sierra morena,25,-3.624152,40.3784931,"Calle  De la sierra morena, 25"
"Waste/-3,62022_40,3808951",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De la sierra de encinares,-1,-3.62022,40.3808951,"Calle  De la sierra de encinares, "
"Waste/-3,621737_40,3730371",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Plaza  De la peña de cavero,-1,-3.621737,40.3730371,"Plaza  De la peña de cavero, "
"Waste/-3,623543_40,380507",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De sierra gador,21,-3.623543,40.380507,"Calle  De sierra gador, 21"
"Waste/-3,622093_40,38135",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  San juan de la peña,1,-3.622093,40.38135,"Calle  San juan de la peña, 1"
"Waste/-3,6213669_40,3791861",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Paseo  De federico garcía lorca,6,-3.6213669,40.3791861,"Paseo  De federico garcía lorca, 6"
"Waste/-3,623993_40,377378",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De la sierra de palomeras,10,-3.623993,40.377378,"Calle  De la sierra de palomeras, 10"
"Waste/-3,622115_40,3739221",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De peña cavero,14,-3.622115,40.3739221,"Calle  De peña cavero, 14"
"Waste/-3,621362_40,3806211",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De las eras altas,2,-3.621362,40.3806211,"Calle  De las eras altas, 2"
"Waste/-3,620046_40,3804561",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De la sierra de encinares,4,-3.620046,40.3804561,"Calle  De la sierra de encinares, 4"
"Waste/-3,623722_40,3814041",Waste,Res 800,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  De jesús del pino,-1,-3.623722,40.3814041,"Calle  De jesús del pino, "
"Waste/-3,669147_40,3952041",Waste,Res 800,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  De la peña ubiña,28,-3.669147,40.3952041,"Calle  De la peña ubiña, 28"
"Waste/-3,6545521_40,3846741",Waste,Res 800,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Plaza  De san diego,-1,-3.6545521,40.3846741,"Plaza  De san diego, "
"Waste/-3,663055_40,3957671",Waste,Res 800,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  De san virgilio,3,-3.663055,40.3957671,"Calle  De san virgilio, 3"
"Waste/-3,6641329_40,393745",Waste,Res 800,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  De david lara,1,-3.6641329,40.393745,"Calle  De david lara, 1"
"Waste/-3,659573_40,395922",Waste,Res 800,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  De almonacid,14,-3.659573,40.395922,"Calle  De almonacid, 14"
"Waste/-3,65997_40,396141",Waste,Res 800,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  De almonacid,8,-3.65997,40.396141,"Calle  De almonacid, 8"
"Waste/-3,669814_40,394639",Waste,Res 800,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  De salvador martínez lozano,17,-3.669814,40.394639,"Calle  De salvador martínez lozano, 17"
"Waste/-3,661049_40,395808",Waste,Res 800,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  De enrique velasco,18,-3.661049,40.395808,"Calle  De enrique velasco, 18"
