IDENTIFICADOR,TIPO CONTENEDOR,DESCRIPCION MODELO,CANTIDAD,LOTE,DISTRITO,URI distrito,NOMBRE,NUMERO,LONGITUD,LATITUD,DIRECCION COMPLETA
"Glass/-3,6580173_40,4075616",Glass,V 3000 CAMPANA VACRI PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Plaza Corregidor Alonso De Aguilar,5,-3.6580173,40.4075616,"Plaza Corregidor Alonso De Aguilar, 5"
"Glass/-3,6419284_40,3999223",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,156,-3.6419284,40.3999223,"Calle Encomienda De Palacios, 156"
"Paper-Cardboard/-3,6510594_40,4034208",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo Fontarron,6,-3.6510594,40.4034208,"Calle Arroyo Fontarron, 6"
"Paper-Cardboard/-3,6297804_40,4101784",Paper-Cardboard,PC 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Fuente Carrantona,38,-3.6297804,40.4101784,"Calle Fuente Carrantona, 38"
"Glass/-3,6581036_40,4127954",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Diego De Valderrabano,35,-3.6581036,40.4127954,"Calle Corregidor Diego De Valderrabano, 35"
"Paper-Cardboard/-3,6405737_40,4037046",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,131,-3.6405737,40.4037046,"Calle Hacienda De Pavones, 131"
"Paper-Cardboard/-3,6432402_40,3965996",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo Fontarron,249,-3.6432402,40.3965996,"Calle Arroyo Fontarron, 249"
"Glass/-3,6502709_40,4096595",Glass,V 3000 CAMPANA PE ADAPT,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Camino De Los Vinateros,102,-3.6502709,40.4096595,"Calle Camino De Los Vinateros, 102"
"Paper-Cardboard/-3,6352017_40,4051487",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Oberon,11,-3.6352017,40.4051487,"Calle Oberon, 11"
"Glass/-3,6465125_40,4036265",Glass,V 3000 CAMPANA PE ADAPT,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,70,-3.6465125,40.4036265,"Calle Hacienda De Pavones, 70"
"Glass/-3,6316347_40,4030331",Glass,V 3000 CAMPANA VACRI PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Valdebernardo,41,-3.6316347,40.4030331,"Calle Valdebernardo, 41"
"Glass/-3,6326196_40,4037574",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Luis De Hoyos Sainz,156,-3.6326196,40.4037574,"Calle Luis De Hoyos Sainz, 156"
"Paper-Cardboard/-3,6351327_40,4078428",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Oberon,2,-3.6351327,40.4078428,"Calle Oberon, 2"
"Paper-Cardboard/-3,6418304_40,4094544",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Avenida Moratalaz,199,-3.6418304,40.4094544,"Avenida Moratalaz, 199"
"Paper-Cardboard/-3,6324189_40,406245",Paper-Cardboard,PC 3000 CAMPANA PE ADAPT,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Fuente Carrantona,29,-3.6324189,40.406245,"Calle Fuente Carrantona, 29"
"Paper-Cardboard/-3,6495747_40,4095643",Paper-Cardboard,PC 3000 CAMPANA PE ADAPT,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Jose De Pasamonte,3,-3.6495747,40.4095643,"Calle Corregidor Jose De Pasamonte, 3"
"Glass/-3,6319556_40,4008061",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Valdebernardo,25,-3.6319556,40.4008061,"Calle Valdebernardo, 25"
"Glass/-3,6371459_40,4088677",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Avenida Doctor Garcia Tapia,135,-3.6371459,40.4088677,"Avenida Doctor Garcia Tapia, 135"
"Paper-Cardboard/-3,6480082_40,4121317",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Avenida Doctor Garcia Tapia,47,-3.6480082,40.4121317,"Avenida Doctor Garcia Tapia, 47"
"Glass/-3,6440617_40,4086222",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Avenida Moratalaz,176,-3.6440617,40.4086222,"Avenida Moratalaz, 176"
"Glass/-3,6571398_40,4106387",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Camino De Los Vinateros,28,-3.6571398,40.4106387,"Calle Camino De Los Vinateros, 28"
"Glass/-3,6487592_40,4044157",Glass,V 3000 CAMPANA PE ADAPT,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,8,-3.6487592,40.4044157,"Calle Hacienda De Pavones, 8"
"Paper-Cardboard/-3,6441067_40,4059192",Paper-Cardboard,PC 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Cañada,52,-3.6441067,40.4059192,"Calle Cañada, 52"
"Glass/-3,6336565_40,4062562",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Mario Cabre,29,-3.6336565,40.4062562,"Calle Mario Cabre, 29"
"Paper-Cardboard/-3,6572224_40,4106563",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Camino De Los Vinateros,28,-3.6572224,40.4106563,"Calle Camino De Los Vinateros, 28"
"Paper-Cardboard/-3,6418506_40,4103372",Paper-Cardboard,PC 3000 CAMPANA PE ADAPT,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Augusto Gonzalez Besada,2,-3.6418506,40.4103372,"Calle Augusto Gonzalez Besada, 2"
"Glass/-3,6579358_40,4076612",Glass,V 3000 CAMPANA VACRI FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Plaza Corregidor Alonso De Aguilar,5,-3.6579358,40.4076612,"Plaza Corregidor Alonso De Aguilar, 5"
"Paper-Cardboard/-3,6397489_40,4074479",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Pico De Los Artilleros,17,-3.6397489,40.4074479,"Calle Pico De Los Artilleros, 17"
"Glass/-3,657045_40,4105852",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Camino De Los Vinateros,28,-3.657045,40.4105852,"Calle Camino De Los Vinateros, 28"
"Paper-Cardboard/-3,643199_40,4021765",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Pico De Los Artilleros,160,-3.643199,40.4021765,"Calle Pico De Los Artilleros, 160"
"Glass/-3,6431992_40,4022035",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Pico De Los Artilleros,160,-3.6431992,40.4022035,"Calle Pico De Los Artilleros, 160"
"Glass/-3,6492851_40,4064128",Glass,V 3000 CAMPANA PE ADAPT,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Avenida Moratalaz,127,-3.6492851,40.4064128,"Avenida Moratalaz, 127"
"Paper-Cardboard/-3,6312996_40,410053",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Ciudad De Aguilas,20,-3.6312996,40.410053,"Calle Ciudad De Aguilas, 20"
"Paper-Cardboard/-3,6517426_40,4119395",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo Belincoso,48,-3.6517426,40.4119395,"Calle Arroyo Belincoso, 48"
"Glass/-3,6547443_40,4115532",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Carmen Amaya,16,-3.6547443,40.4115532,"Calle Carmen Amaya, 16"
"Glass/-3,64677_40,4083728",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Camino De Los Vinateros,108,-3.64677,40.4083728,"Calle Camino De Los Vinateros, 108"
"Glass/-3,6488609_40,4076494",Glass,V 3000 CAMPANA VACRI PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Marroquina,26,-3.6488609,40.4076494,"Calle Marroquina, 26"
"Paper-Cardboard/-3,6302803_40,4107072",Paper-Cardboard,PC 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Jose Bergamin,9,-3.6302803,40.4107072,"Calle Jose Bergamin, 9"
"Glass/-3,6616788_40,4095858",Glass,V 3000 CAMPANA VACRI FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Lituania,3,-3.6616788,40.4095858,"Calle Lituania, 3"
"Glass/-3,6493557_40,4100791",Glass,V 3000 CAMPANA PE ADAPT,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Jose De Pasamonte,3,-3.6493557,40.4100791,"Calle Corregidor Jose De Pasamonte, 3"
"Paper-Cardboard/-3,6388168_40,4110747",Paper-Cardboard,PC 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Jose Bergamin,26,-3.6388168,40.4110747,"Calle Jose Bergamin, 26"
"Glass/-3,6586563_40,4114499",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Alcalde Luis Marichalar,7,-3.6586563,40.4114499,"Calle Alcalde Luis Marichalar, 7"
"Paper-Cardboard/-3,6281014_40,400728",Paper-Cardboard,PC 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Tunez,7,-3.6281014,40.400728,"Calle Tunez, 7"
"Paper-Cardboard/-3,6456381_40,3984512",Paper-Cardboard,PC 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo Fontarron,169,-3.6456381,40.3984512,"Calle Arroyo Fontarron, 169"
"Paper-Cardboard/-3,6424616_40,4027121",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,117,-3.6424616,40.4027121,"Calle Hacienda De Pavones, 117"
"Glass/-3,6366136_40,3948976",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo Fontarron,393,-3.6366136,40.3948976,"Calle Arroyo Fontarron, 393"
"Paper-Cardboard/-3,6461982_40,4077364",Paper-Cardboard,PC 3000 CAMPANA PE ADAPT,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Avenida Moratalaz,162,-3.6461982,40.4077364,"Avenida Moratalaz, 162"
"Glass/-3,6282332_40,4022318",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Luis De Hoyos Sainz,178,-3.6282332,40.4022318,"Calle Luis De Hoyos Sainz, 178"
"Glass/-3,6297804_40,4101784",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Fuente Carrantona,38,-3.6297804,40.4101784,"Calle Fuente Carrantona, 38"
"Paper-Cardboard/-3,6462006_40,4018174",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Juan Francisco De Lujan,106,-3.6462006,40.4018174,"Calle Corregidor Juan Francisco De Lujan, 106"
"Glass/-3,6429881_40,4060246",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Camino De Los Vinateros,161,-3.6429881,40.4060246,"Calle Camino De Los Vinateros, 161"
"Paper-Cardboard/-3,6429515_40,4034121",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Pico De Los Artilleros,154,-3.6429515,40.4034121,"Calle Pico De Los Artilleros, 154"
"Glass/-3,6293439_40,4000185",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Luis De Hoyos Sainz,198,-3.6293439,40.4000185,"Calle Luis De Hoyos Sainz, 198"
"Glass/-3,6281014_40,400728",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Tunez,7,-3.6281014,40.400728,"Calle Tunez, 7"
"Paper-Cardboard/-3,6400594_40,3979236",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Tacona,85,-3.6400594,40.3979236,"Calle Tacona, 85"
"Glass/-3,6472594_40,4004061",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo Fontarron,99,-3.6472594,40.4004061,"Calle Arroyo Fontarron, 99"
"Glass/-3,6440321_40,4067485",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Camino De Los Vinateros,172,-3.6440321,40.4067485,"Calle Camino De Los Vinateros, 172"
"Paper-Cardboard/-3,642359_40,4043073",Paper-Cardboard,PC 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Pico De Los Artilleros,136,-3.642359,40.4043073,"Calle Pico De Los Artilleros, 136"
"Paper-Cardboard/-3,638731_40,4020031",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,175,-3.638731,40.4020031,"Calle Hacienda De Pavones, 175"
"Glass/-3,636712_40,397834",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,306,-3.636712,40.397834,"Calle Encomienda De Palacios, 306"
"Paper-Cardboard/-3,633341_40,3964921",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,376,-3.633341,40.3964921,"Calle Encomienda De Palacios, 376"
"Glass/-3,628813_40,4012196",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Luis De Hoyos Sainz,47,-3.628813,40.4012196,"Calle Luis De Hoyos Sainz, 47"
"Glass/-3,6260666_40,4049552",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Brujas,3,-3.6260666,40.4049552,"Calle Brujas, 3"
"Glass/-3,6330068_40,4073589",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Merida,27,-3.6330068,40.4073589,"Calle Merida, 27"
"Paper-Cardboard/-3,6552162_40,4115956",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Primavera De Praga,11,-3.6552162,40.4115956,"Calle Primavera De Praga, 11"
"Glass/-3,6497384_40,4020769",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo Fontarron,63,-3.6497384,40.4020769,"Calle Arroyo Fontarron, 63"
"Glass/-3,6368365_40,4010495",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,306,-3.6368365,40.4010495,"Calle Hacienda De Pavones, 306"
"Paper-Cardboard/-3,638765_40,3956244",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo Fontarron,325,-3.638765,40.3956244,"Calle Arroyo Fontarron, 325"
"Glass/-3,6461625_40,4077006",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Avenida Moratalaz,162,-3.6461625,40.4077006,"Avenida Moratalaz, 162"
"Glass/-3,6265944_40,4059614",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Brujas,1,-3.6265944,40.4059614,"Calle Brujas, 1"
"Glass/-3,6352017_40,4051487",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Oberon,11,-3.6352017,40.4051487,"Calle Oberon, 11"
"Paper-Cardboard/-3,6403266_40,3975167",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Tacona,57,-3.6403266,40.3975167,"Calle Tacona, 57"
"Glass/-3,6346816_40,3949442",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo Fontarron,425,-3.6346816,40.3949442,"Calle Arroyo Fontarron, 425"
"Paper-Cardboard/-3,6357543_40,4037582",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Luis De Hoyos Sainz,104,-3.6357543,40.4037582,"Calle Luis De Hoyos Sainz, 104"
"Paper-Cardboard/-3,628813_40,4012196",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Luis De Hoyos Sainz,47,-3.628813,40.4012196,"Calle Luis De Hoyos Sainz, 47"
"Glass/-3,6379094_40,407341",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Molina De Segura,1,-3.6379094,40.407341,"Calle Molina De Segura, 1"
"Paper-Cardboard/-3,6343444_40,4004416",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,231,-3.6343444,40.4004416,"Calle Hacienda De Pavones, 231"
"Glass/-3,6474572_40,4038284",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,36,-3.6474572,40.4038284,"Calle Hacienda De Pavones, 36"
"Glass/-3,6349544_40,4026635",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Fuente Carrantona,14,-3.6349544,40.4026635,"Calle Fuente Carrantona, 14"
"Glass/-3,6396937_40,4016194",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,204,-3.6396937,40.4016194,"Calle Hacienda De Pavones, 204"
"Glass/-3,639492_40,4064584",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Pico De Los Artilleros,25,-3.639492,40.4064584,"Calle Pico De Los Artilleros, 25"
"Glass/-3,647888_40,4069702",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Avenida Moratalaz,143,-3.647888,40.4069702,"Avenida Moratalaz, 143"
"Glass/-3,645071_40,4081751",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Avenida Moratalaz,168,-3.645071,40.4081751,"Avenida Moratalaz, 168"
"Glass/-3,6439784_40,4060551",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Cañada,52,-3.6439784,40.4060551,"Calle Cañada, 52"
"Glass/-3,6475681_40,4104855",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Jose De Pasamonte,23,-3.6475681,40.4104855,"Calle Corregidor Jose De Pasamonte, 23"
"Paper-Cardboard/-3,6297161_40,404548",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Laguna Negra,13,-3.6297161,40.404548,"Calle Laguna Negra, 13"
"Glass/-3,6292721_40,4062261",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Cañon Del Rio Lobos,8,-3.6292721,40.4062261,"Calle Cañon Del Rio Lobos, 8"
"Glass/-3,6445081_40,4035206",Glass,V 3000 CAMPANA PE ADAPT,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,120,-3.6445081,40.4035206,"Calle Hacienda De Pavones, 120"
"Glass/-3,6420332_40,3960658",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo Fontarron,317,-3.6420332,40.3960658,"Calle Arroyo Fontarron, 317"
"Paper-Cardboard/-3,6513464_40,4038516",Paper-Cardboard,PC 3000 CAMPANA PE ADAPT,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo Fontarron,4,-3.6513464,40.4038516,"Calle Arroyo Fontarron, 4"
"Glass/-3,6401829_40,4084726",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Pico De Los Artilleros,7,-3.6401829,40.4084726,"Calle Pico De Los Artilleros, 7"
"Paper-Cardboard/-3,6281091_40,4078901",Paper-Cardboard,PC 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Lyon,11,-3.6281091,40.4078901,"Calle Lyon, 11"
"Glass/-3,638731_40,4020031",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,175,-3.638731,40.4020031,"Calle Hacienda De Pavones, 175"
"Glass/-3,6432402_40,3965996",Glass,V 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo Fontarron,249,-3.6432402,40.3965996,"Calle Arroyo Fontarron, 249"
"Glass/-3,6405974_40,4037135",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,131,-3.6405974,40.4037135,"Calle Hacienda De Pavones, 131"
"Glass/-3,6420499_40,410228",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Augusto Gonzalez Besada,2,-3.6420499,40.410228,"Calle Augusto Gonzalez Besada, 2"
"Glass/-3,6365796_40,4075465",Glass,V 3000 CAMPANA PE ADAPT,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Merida,7,-3.6365796,40.4075465,"Calle Merida, 7"
"Glass/-3,6292834_40,4087036",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Flandes,3,-3.6292834,40.4087036,"Calle Flandes, 3"
"Glass/-3,6400594_40,3979236",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Tacona,85,-3.6400594,40.3979236,"Calle Tacona, 85"
"Glass/-3,6269216_40,4082029",Glass,V 3000 CAMPANA FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Rabat,17,-3.6269216,40.4082029,"Calle Rabat, 17"
"Glass/-3,6316344_40,403006",Glass,V 3000 CAMPANA VACRI FIBRA,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Valdebernardo,41,-3.6316344,40.403006,"Calle Valdebernardo, 41"
"Paper-Cardboard/-3,6297218_40,4102147",Paper-Cardboard,PC 3000 CAMPANA PE ADAPT,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Fuente Carrantona,38,-3.6297218,40.4102147,"Calle Fuente Carrantona, 38"
"Paper-Cardboard/-3,6439784_40,4060551",Paper-Cardboard,PC 3000 CAMPANA PE,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Cañada,52,-3.6439784,40.4060551,"Calle Cañada, 52"
