IDENTIFICADOR,TIPO CONTENEDOR,DESCRIPCION MODELO,CANTIDAD,LOTE,DISTRITO,URI distrito,NOMBRE,NUMERO,LONGITUD,LATITUD,DIRECCION COMPLETA
"Glass/-3,6938445_40,5092449",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Avenida Monasterio de el escorial,87,-3.6938445,40.5092449,"Avenida Monasterio de el escorial, 87"
"Waste/-3,7225223_40,4773849",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Islas bahamas,24,-3.7225223,40.4773849,"Calle Islas bahamas, 24"
"Waste/-3,7237235_40,478761",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Isla de zanzibar,8,-3.7237235,40.478761,"Calle Isla de zanzibar, 8"
"Glass/-3,7815341_40,456504",Glass,V 2200 CL,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Riaza,5,-3.7815341,40.456504,"Calle Riaza, 5"
"Paper-Cardboard/-3,7815341_40,456504",Paper-Cardboard,PC 3200 CL,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Riaza,5,-3.7815341,40.456504,"Calle Riaza, 5"
"Glass/-3,6758105_40,4989074",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Obanos,5,-3.6758105,40.4989074,"Calle Obanos, 5"
"Paper-Cardboard/-3,7612019_40,3903991",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Quero,49,-3.7612019,40.3903991,"Calle Quero, 49"
"Organic/-3,6973565_40,4968747",Organic,O 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle San cugat del valles,15,-3.6973565,40.4968747,"Calle San cugat del valles, 15"
"Waste/-3,6793514_40,4964573",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Antonio de cabezon,70,-3.6793514,40.4964573,"Calle Antonio de cabezon, 70"
"Paper-Cardboard/-3,7146735_40,4755884",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Sarria,65,-3.7146735,40.4755884,"Calle Sarria, 65"
"Paper-Cardboard/-3,7719546_40,3825208",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Jose de cadalso,1,-3.7719546,40.3825208,"Calle Jose de cadalso, 1"
"Glass/-3,7719546_40,3825208",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Jose de cadalso,1,-3.7719546,40.3825208,"Calle Jose de cadalso, 1"
"Waste/-3,6781856_40,4931508",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Antonio de cabezon,31,-3.6781856,40.4931508,"Calle Antonio de cabezon, 31"
"Paper-Cardboard/-3,7335345_40,4805965",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Leopoldo alas clarin,33,-3.7335345,40.4805965,"Calle Leopoldo alas clarin, 33"
"Packaging/-3,7224465_40,4630155",Packaging,Env 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Islas marianas,19,-3.7224465,40.4630155,"Calle Islas marianas, 19"
"Packaging/-3,7142047_40,4685868",Packaging,Env 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Valle del silencio,10,-3.7142047,40.4685868,"Calle Valle del silencio, 10"
"Waste/-3,7033639_40,4208808",Waste,Res 800,1,1,Centro,http://www.wikidata.org/entity/Q1763376,Calle Desengaño,7,-3.7033639,40.4208808,"Calle Desengaño, 7"
"Packaging/-3,7135671_40,4102383",Packaging,Env 3200 CL,1,1,Centro,http://www.wikidata.org/entity/Q1763376,Calle Calatrava,40,-3.7135671,40.4102383,"Calle Calatrava, 40"
"Waste/-3,7033639_40,4208808",Waste,Res 800,1,1,Centro,http://www.wikidata.org/entity/Q1763376,Calle Desengaño,7,-3.7033639,40.4208808,"Calle Desengaño, 7"
"Organic/-3,7826694_40,4578128",Organic,O 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Baja de la iglesia,13,-3.7826694,40.4578128,"Calle Baja de la iglesia, 13"
"Waste/-3,7826694_40,4578128",Waste,Res 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Baja de la iglesia,13,-3.7826694,40.4578128,"Calle Baja de la iglesia, 13"
"Waste/-3,7835849_40,4570036",Waste,Res 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Caroli,20,-3.7835849,40.4570036,"Calle Caroli, 20"
"Organic/-3,7835849_40,4570036",Organic,O 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Caroli,20,-3.7835849,40.4570036,"Calle Caroli, 20"
"Waste/-3,7845664_40,4584673",Waste,Res 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Caroli,10,-3.7845664,40.4584673,"Calle Caroli, 10"
"Waste/-3,7828146_40,4586634",Waste,Res 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Olivo,42,-3.7828146,40.4586634,"Calle Olivo, 42"
"Organic/-3,7845664_40,4584673",Organic,O 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Caroli,10,-3.7845664,40.4584673,"Calle Caroli, 10"
"Organic/-3,7828146_40,4586634",Organic,O 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Olivo,42,-3.7828146,40.4586634,"Calle Olivo, 42"
"Organic/-3,7806686_40,4598529",Organic,O 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Paseo Ermita,7,-3.7806686,40.4598529,"Paseo Ermita, 7"
"Waste/-3,7806686_40,4598529",Waste,Res 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Paseo Ermita,7,-3.7806686,40.4598529,"Paseo Ermita, 7"
"Organic/-3,7832521_40,4586125",Organic,O 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Plaza Marques de camarines,2,-3.7832521,40.4586125,"Plaza Marques de camarines, 2"
"Waste/-3,7832521_40,4586125",Waste,Res 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Plaza Marques de camarines,2,-3.7832521,40.4586125,"Plaza Marques de camarines, 2"
"Organic/-3,784093_40,4596651",Organic,O 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Arcos de la frontera,51,-3.784093,40.4596651,"Calle Arcos de la frontera, 51"
"Waste/-3,784093_40,4596651",Waste,Res 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Arcos de la frontera,51,-3.784093,40.4596651,"Calle Arcos de la frontera, 51"
"Organic/-3,697133_40,4650183",Organic,O 800,1,1,Tetuán,http://www.wikidata.org/entity/Q1773540,Calle Capitan blanco argibay,20,-3.697133,40.4650183,"Calle Capitan blanco argibay, 20"
"Organic/-3,7012662_40,4619984",Organic,O 800,1,1,Tetuán,http://www.wikidata.org/entity/Q1773540,Calle Marques de viana,39,-3.7012662,40.4619984,"Calle Marques de viana, 39"
"Organic/-3,7012662_40,4619984",Organic,O 800,1,1,Tetuán,http://www.wikidata.org/entity/Q1773540,Calle Marques de viana,39,-3.7012662,40.4619984,"Calle Marques de viana, 39"
"Paper-Cardboard/-3,6937267_40,4899245",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle La estrada,11,-3.6937267,40.4899245,"Calle La estrada, 11"
"Organic/-3,7233178_40,410352",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Ermita del santo,3,-3.7233178,40.410352,"Paseo Ermita del santo, 3"
"Packaging/-3,7053222_40,4368917",Packaging,Env 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Bravo murillo,39,-3.7053222,40.4368917,"Calle Bravo murillo, 39"
"Packaging/-3,7053222_40,4368917",Packaging,Env 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Bravo murillo,39,-3.7053222,40.4368917,"Calle Bravo murillo, 39"
"Packaging/-3,7053222_40,4368917",Packaging,Env 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Bravo murillo,39,-3.7053222,40.4368917,"Calle Bravo murillo, 39"
"Packaging/-3,7053222_40,4368917",Packaging,Env 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Bravo murillo,39,-3.7053222,40.4368917,"Calle Bravo murillo, 39"
"Packaging/-3,7053222_40,4368917",Packaging,Env 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Bravo murillo,39,-3.7053222,40.4368917,"Calle Bravo murillo, 39"
"Packaging/-3,7053222_40,4368917",Packaging,Env 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Bravo murillo,39,-3.7053222,40.4368917,"Calle Bravo murillo, 39"
"Waste/-3,7053222_40,4368917",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Bravo murillo,39,-3.7053222,40.4368917,"Calle Bravo murillo, 39"
"Waste/-3,7053222_40,4368917",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Bravo murillo,39,-3.7053222,40.4368917,"Calle Bravo murillo, 39"
"Waste/-3,7053222_40,4368917",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Bravo murillo,39,-3.7053222,40.4368917,"Calle Bravo murillo, 39"
"Waste/-3,7053222_40,4368917",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Bravo murillo,39,-3.7053222,40.4368917,"Calle Bravo murillo, 39"
"Waste/-3,7053222_40,4368917",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Bravo murillo,39,-3.7053222,40.4368917,"Calle Bravo murillo, 39"
"Waste/-3,7053222_40,4368917",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Bravo murillo,39,-3.7053222,40.4368917,"Calle Bravo murillo, 39"
"Waste/-3,7051935_40,4380702",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Bravo murillo,41,-3.7051935,40.4380702,"Calle Bravo murillo, 41"
"Waste/-3,7051935_40,4380702",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Bravo murillo,41,-3.7051935,40.4380702,"Calle Bravo murillo, 41"
"Waste/-3,7051935_40,4380702",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Bravo murillo,41,-3.7051935,40.4380702,"Calle Bravo murillo, 41"
"Waste/-3,7051935_40,4380702",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Bravo murillo,41,-3.7051935,40.4380702,"Calle Bravo murillo, 41"
"Waste/-3,7051935_40,4380702",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Bravo murillo,41,-3.7051935,40.4380702,"Calle Bravo murillo, 41"
"Waste/-3,7098394_40,4371673",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Galileo,84,-3.7098394,40.4371673,"Calle Galileo, 84"
"Waste/-3,7098394_40,4371673",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Galileo,84,-3.7098394,40.4371673,"Calle Galileo, 84"
"Waste/-3,7111765_40,4371265",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Blasco de garay,74,-3.7111765,40.4371265,"Calle Blasco de garay, 74"
"Packaging/-3,6999981_40,4647781",Packaging,Env 800,1,1,Tetuán,http://www.wikidata.org/entity/Q1773540,Calle Miosotis,24,-3.6999981,40.4647781,"Calle Miosotis, 24"
"Packaging/-3,7469286_40,4063916",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Almazan,42,-3.7469286,40.4063916,"Calle Almazan, 42"
"Packaging/-3,7059348_40,4309378",Packaging,Env 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle San bernardo,97,-3.7059348,40.4309378,"Calle San bernardo, 97"
"Packaging/-3,7059348_40,4309378",Packaging,Env 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle San bernardo,97,-3.7059348,40.4309378,"Calle San bernardo, 97"
"Waste/-3,7059348_40,4309378",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle San bernardo,97,-3.7059348,40.4309378,"Calle San bernardo, 97"
"Waste/-3,7059348_40,4309378",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle San bernardo,97,-3.7059348,40.4309378,"Calle San bernardo, 97"
"Waste/-3,6986764_40,4292142",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Manuel silvela,9,-3.6986764,40.4292142,"Calle Manuel silvela, 9"
"Waste/-3,6986764_40,4292142",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Manuel silvela,9,-3.6986764,40.4292142,"Calle Manuel silvela, 9"
"Waste/-3,7024012_40,4310928",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Alburquerque,9,-3.7024012,40.4310928,"Calle Alburquerque, 9"
"Waste/-3,7024012_40,4310928",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Alburquerque,9,-3.7024012,40.4310928,"Calle Alburquerque, 9"
"Waste/-3,7024012_40,4310928",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Alburquerque,9,-3.7024012,40.4310928,"Calle Alburquerque, 9"
"Waste/-3,7024012_40,4310928",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Alburquerque,9,-3.7024012,40.4310928,"Calle Alburquerque, 9"
"Waste/-3,7024012_40,4310928",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Alburquerque,9,-3.7024012,40.4310928,"Calle Alburquerque, 9"
"Waste/-3,7024012_40,4310928",Waste,Res 800,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Alburquerque,9,-3.7024012,40.4310928,"Calle Alburquerque, 9"
"Packaging/-3,7417902_40,3937879",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Nuestra señora de valvanera,140,-3.7417902,40.3937879,"Avenida Nuestra señora de valvanera, 140"
"Waste/-3,7958372_40,3756408",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Colonia Militar de cuatro vientos,52,-3.7958372,40.3756408,"Colonia Militar de cuatro vientos, 52"
"Paper-Cardboard/-3,742766_40,4044755",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Sepulveda,75,-3.742766,40.4044755,"Calle Sepulveda, 75"
"Glass/-3,7069415_40,4261851",Glass,V 2200 CL,1,1,Centro,http://www.wikidata.org/entity/Q1763376,Calle San bernardo,61,-3.7069415,40.4261851,"Calle San bernardo, 61"
"Packaging/-3,708259_40,413519",Packaging,Env 3200 CL,1,1,Centro,http://www.wikidata.org/entity/Q1763376,Calle Cava baja,2,-3.708259,40.413519,"Calle Cava baja, 2"
"Paper-Cardboard/-3,7331989_40,4063475",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Solana de luche,34,-3.7331989,40.4063475,"Calle Solana de luche, 34"
"Glass/-3,7369857_40,4084658",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Navas del rey,25,-3.7369857,40.4084658,"Calle Navas del rey, 25"
"Glass/-3,7612705_40,3896385",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Quero,95,-3.7612705,40.3896385,"Calle Quero, 95"
"Paper-Cardboard/-3,7553975_40,3869046",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Ocaña,123,-3.7553975,40.3869046,"Calle Ocaña, 123"
"Glass/-3,7688672_40,3803003",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Rafael finat,45,-3.7688672,40.3803003,"Calle Rafael finat, 45"
"Paper-Cardboard/-3,7622656_40,3938196",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Illescas,105,-3.7622656,40.3938196,"Calle Illescas, 105"
"Glass/-3,7439288_40,395298",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Duquesa de parcent,2,-3.7439288,40.395298,"Calle Duquesa de parcent, 2"
"Paper-Cardboard/-3,7548239_40,3971615",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Los yebenes,22,-3.7548239,40.3971615,"Calle Los yebenes, 22"
"Glass/-3,7331989_40,4063475",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Solana de luche,34,-3.7331989,40.4063475,"Calle Solana de luche, 34"
"Paper-Cardboard/-3,723339_40,4046556",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Manzanares,52,-3.723339,40.4046556,"Avenida Manzanares, 52"
"Glass/-3,731597_40,4118418",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Guadarrama,5,-3.731597,40.4118418,"Calle Guadarrama, 5"
"Paper-Cardboard/-3,7841883_40,3860819",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Extremadura,394,-3.7841883,40.3860819,"Paseo Extremadura, 394"
"Paper-Cardboard/-3,7686753_40,3776095",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Jose de cadalso,80,-3.7686753,40.3776095,"Calle Jose de cadalso, 80"
"Glass/-3,767558_40,3885551",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Onil,12,-3.767558,40.3885551,"Calle Onil, 12"
"Paper-Cardboard/-3,7439288_40,395298",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Duquesa de parcent,2,-3.7439288,40.395298,"Calle Duquesa de parcent, 2"
"Glass/-3,7798818_40,3927124",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Sanchidrian,48,-3.7798818,40.3927124,"Calle Sanchidrian, 48"
"Paper-Cardboard/-3,7706572_40,3803817",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Valle inclan,16,-3.7706572,40.3803817,"Calle Valle inclan, 16"
"Glass/-3,751588_40,4034902",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Rueza,2,-3.751588,40.4034902,"Calle Rueza, 2"
"Paper-Cardboard/-3,7528846_40,386125",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Ocaña,106,-3.7528846,40.386125,"Calle Ocaña, 106"
"Glass/-3,7698692_40,3936431",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Pilar,7,-3.7698692,40.3936431,"Calle Pilar, 7"
"Paper-Cardboard/-3,7641437_40,3925968",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Maqueda,56,-3.7641437,40.3925968,"Calle Maqueda, 56"
"Glass/-3,7628515_40,3714914",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Trompas,6,-3.7628515,40.3714914,"Calle Trompas, 6"
"Paper-Cardboard/-3,751588_40,4034902",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Rueza,2,-3.751588,40.4034902,"Calle Rueza, 2"
"Glass/-3,7537813_40,4022711",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cebreros,156,-3.7537813,40.4022711,"Calle Cebreros, 156"
"Paper-Cardboard/-3,730663_40,4130155",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Fruela,2,-3.730663,40.4130155,"Calle Fruela, 2"
"Glass/-3,7465416_40,400856",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Alejandrina moran,37,-3.7465416,40.400856,"Calle Alejandrina moran, 37"
"Paper-Cardboard/-3,7688672_40,3803003",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Rafael finat,45,-3.7688672,40.3803003,"Calle Rafael finat, 45"
"Paper-Cardboard/-3,7330201_40,4130628",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Portugal,103,-3.7330201,40.4130628,"Avenida Portugal, 103"
"Paper-Cardboard/-3,7234005_40,4101071",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Ermita del santo,5,-3.7234005,40.4101071,"Paseo Ermita del santo, 5"
"Glass/-3,73937_40,4039879",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Ansar,20,-3.73937,40.4039879,"Calle Ansar, 20"
"Glass/-3,7990902_40,3829632",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,37,-3.7990902,40.3829632,"Avenida Arqueros, 37"
"Paper-Cardboard/-3,767558_40,3885551",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Onil,12,-3.767558,40.3885551,"Calle Onil, 12"
"Glass/-3,7369014_40,4062447",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Plaza Santa teresita,3,-3.7369014,40.4062447,"Plaza Santa teresita, 3"
"Paper-Cardboard/-3,784779_40,3858267",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Extremadura,394,-3.784779,40.3858267,"Paseo Extremadura, 394"
"Glass/-3,7311284_40,4066228",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Manuel muiño arroyo,24,-3.7311284,40.4066228,"Calle Manuel muiño arroyo, 24"
"Paper-Cardboard/-3,7412968_40,4029069",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Carlos fuentes,63,-3.7412968,40.4029069,"Calle Carlos fuentes, 63"
"Paper-Cardboard/-3,7424288_40,3922827",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Laguna,12,-3.7424288,40.3922827,"Calle Laguna, 12"
"Paper-Cardboard/-3,7630544_40,3969385",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Escalona,36,-3.7630544,40.3969385,"Calle Escalona, 36"
"Paper-Cardboard/-3,7381613_40,4039979",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Sepulveda,9,-3.7381613,40.4039979,"Calle Sepulveda, 9"
"Glass/-3,7480741_40,4016072",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Pradales,39,-3.7480741,40.4016072,"Calle Pradales, 39"
"Paper-Cardboard/-3,7814377_40,381229",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Las aguilas,116,-3.7814377,40.381229,"Avenida Las aguilas, 116"
