IDENTIFICADOR,TIPO CONTENEDOR,DESCRIPCION MODELO,CANTIDAD,LOTE,DISTRITO,URI distrito,NOMBRE,NUMERO,LONGITUD,LATITUD,DIRECCION COMPLETA
"Packaging/-3,6351963_40,4822389",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Mombuey,2,-3.6351963,40.4822389,"Calle Mombuey, 2"
"Waste/-3,6487557_40,4788753",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Santa Adela,12,-3.6487557,40.4788753,"Calle Santa Adela, 12"
"Packaging/-3,658509_40,4748922",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Carrion De Los Condes,70,-3.658509,40.4748922,"Calle Carrion De Los Condes, 70"
"Packaging/-3,6525771_40,4556016",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Bueso Pineda,49,-3.6525771,40.4556016,"Calle Bueso Pineda, 49"
"Packaging/-3,660729_40,4751138",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Bacares,3,-3.660729,40.4751138,"Calle Bacares, 3"
"Packaging/-3,6597832_40,474903",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle San Pedro De Cardeña,42,-3.6597832,40.474903,"Calle San Pedro De Cardeña, 42"
"Waste/-3,6284137_40,4786003",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Cambados,15,-3.6284137,40.4786003,"Calle Cambados, 15"
"Packaging/-3,6533824_40,4571646",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Moscatelar,1,-3.6533824,40.4571646,"Calle Moscatelar, 1"
"Packaging/-3,6603301_40,4789449",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Velez Rubio,173,-3.6603301,40.4789449,"Calle Velez Rubio, 173"
"Packaging/-3,6490656_40,4534682",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Estrecho De Mesina,40,-3.6490656,40.4534682,"Calle Estrecho De Mesina, 40"
"Waste/-3,6330657_40,4852686",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Carmen Rico Godoy,220,-3.6330657,40.4852686,"Calle Carmen Rico Godoy, 220"
"Waste/-3,6604008_40,4789355",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Velez Rubio,173,-3.6604008,40.4789355,"Calle Velez Rubio, 173"
"Waste/-3,6345095_40,4844769",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Murias De Paredes,51,-3.6345095,40.4844769,"Calle Murias De Paredes, 51"
"Waste/-3,6602263_40,4731707",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Mastelero,11,-3.6602263,40.4731707,"Calle Mastelero, 11"
"Packaging/-3,6592926_40,4790229",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Alicun,14,-3.6592926,40.4790229,"Calle Alicun, 14"
"Packaging/-3,6490646_40,4607205",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Gomeznarro,93,-3.6490646,40.4607205,"Calle Gomeznarro, 93"
"Packaging/-3,6494685_40,4781596",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Santa Adela,15,-3.6494685,40.4781596,"Calle Santa Adela, 15"
"Waste/-3,6284522_40,4814649",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Camino Montoro,25,-3.6284522,40.4814649,"Camino Montoro, 25"
"Packaging/-3,6477375_40,4625387",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Gomeznarro,490,-3.6477375,40.4625387,"Calle Gomeznarro, 490"
"Waste/-3,6473199_40,4546672",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Umbria,37,-3.6473199,40.4546672,"Calle Umbria, 37"
"Packaging/-3,6590226_40,4767452",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Cuevas Del Almanzora,18,-3.6590226,40.4767452,"Calle Cuevas Del Almanzora, 18"
"Packaging/-3,6308464_40,4851546",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Avenida Las Fuerzas Armadas,138,-3.6308464,40.4851546,"Avenida Las Fuerzas Armadas, 138"
"Packaging/-3,6550867_40,4723441",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Calasparra,11,-3.6550867,40.4723441,"Calle Calasparra, 11"
"Packaging/-3,6513665_40,4743561",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Luis Buitrago,9,-3.6513665,40.4743561,"Calle Luis Buitrago, 9"
"Waste/-3,6474563_40,4615043",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Gomeznarro,233,-3.6474563,40.4615043,"Calle Gomeznarro, 233"
"Packaging/-3,631594_40,4818352",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Villafranca Del Bierzo,21,-3.631594,40.4818352,"Calle Villafranca Del Bierzo, 21"
"Packaging/-3,649552_40,4574385",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Parma,29,-3.649552,40.4574385,"Calle Parma, 29"
"Waste/-3,6368517_40,4738785",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Manizales,15,-3.6368517,40.4738785,"Calle Manizales, 15"
"Waste/-3,6637328_40,4746551",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Purchena,9,-3.6637328,40.4746551,"Calle Purchena, 9"
"Waste/-3,6334294_40,4825459",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Hermanos Gascon,40,-3.6334294,40.4825459,"Calle Hermanos Gascon, 40"
"Packaging/-3,66344_40,4772694",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Bacares,36,-3.66344,40.4772694,"Calle Bacares, 36"
"Waste/-3,6462783_40,477664",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Santa Susana,8,-3.6462783,40.477664,"Calle Santa Susana, 8"
"Packaging/-3,6518241_40,4655518",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Leira,19,-3.6518241,40.4655518,"Calle Leira, 19"
"Packaging/-3,6329381_40,4804855",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Camino Viejo De Burgos,3,-3.6329381,40.4804855,"Camino Viejo De Burgos, 3"
"Packaging/-3,6360206_40,47082",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Chaparral,7,-3.6360206,40.47082,"Calle Chaparral, 7"
"Waste/-3,6550275_40,4723264",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Calasparra,11,-3.6550275,40.4723264,"Calle Calasparra, 11"
"Waste/-3,6487557_40,4788753",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Santa Adela,12,-3.6487557,40.4788753,"Calle Santa Adela, 12"
"Packaging/-3,650134_40,4529757",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Estrecho De Mesina,18,-3.650134,40.4529757,"Calle Estrecho De Mesina, 18"
"Packaging/-3,6513309_40,4743293",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Luis Buitrago,9,-3.6513309,40.4743293,"Calle Luis Buitrago, 9"
"Packaging/-3,6299023_40,4838715",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Rocio Jurado,14,-3.6299023,40.4838715,"Calle Rocio Jurado, 14"
"Packaging/-3,6284929_40,4744467",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Margarita Xirgu,44,-3.6284929,40.4744467,"Calle Margarita Xirgu, 44"
"Packaging/-3,6284756_40,4814468",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Camino Montoro,25,-3.6284756,40.4814468,"Camino Montoro, 25"
"Packaging/-3,6582759_40,4788035",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Alicun,2,-3.6582759,40.4788035,"Calle Alicun, 2"
"Packaging/-3,6622011_40,4772495",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Velez Rubio,19,-3.6622011,40.4772495,"Calle Velez Rubio, 19"
"Packaging/-3,6371802_40,4849216",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Carmen Rico Godoy,11,-3.6371802,40.4849216,"Calle Carmen Rico Godoy, 11"
"Waste/-3,6517308_40,4571199",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Moscatelar,2,-3.6517308,40.4571199,"Calle Moscatelar, 2"
"Packaging/-3,6271645_40,4736792",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Zenobia Camprubi,1,-3.6271645,40.4736792,"Calle Zenobia Camprubi, 1"
"Packaging/-3,6474921_40,4615491",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Gomeznarro,233,-3.6474921,40.4615491,"Calle Gomeznarro, 233"
"Packaging/-3,6270713_40,4750761",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Camino Alto De Hortaleza,23,-3.6270713,40.4750761,"Camino Alto De Hortaleza, 23"
"Packaging/-3,6322839_40,4811738",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Camino Viejo De Burgos,9,-3.6322839,40.4811738,"Camino Viejo De Burgos, 9"
"Packaging/-3,6449931_40,4580135",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Puentecillo,31,-3.6449931,40.4580135,"Calle Puentecillo, 31"
"Packaging/-3,6619287_40,4795484",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Alicun,28,-3.6619287,40.4795484,"Calle Alicun, 28"
"Packaging/-3,6566072_40,4806958",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Roquetas De Mar,9,-3.6566072,40.4806958,"Calle Roquetas De Mar, 9"
"Waste/-3,6462474_40,4768984",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Santa Susana,6,-3.6462474,40.4768984,"Calle Santa Susana, 6"
"Packaging/-3,6587008_40,4812425",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Tijola,6,-3.6587008,40.4812425,"Calle Tijola, 6"
"Packaging/-3,6657445_40,4764814",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Golfo De Salonica,10,-3.6657445,40.4764814,"Calle Golfo De Salonica, 10"
"Packaging/-3,6291635_40,4830917",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Camino Viejo De Burgos,35,-3.6291635,40.4830917,"Camino Viejo De Burgos, 35"
"Packaging/-3,6595232_40,4772648",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Somontin,98,-3.6595232,40.4772648,"Calle Somontin, 98"
"Packaging/-3,6595232_40,4772648",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Somontin,98,-3.6595232,40.4772648,"Calle Somontin, 98"
"Waste/-3,647621_40,4798817",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Santa Susana,49,-3.647621,40.4798817,"Calle Santa Susana, 49"
"Packaging/-3,6524516_40,4597014",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Napoles,4,-3.6524516,40.4597014,"Calle Napoles, 4"
"Packaging/-3,6313954_40,47953",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Aurora Redondo,2,-3.6313954,40.47953,"Calle Aurora Redondo, 2"
"Packaging/-3,6263487_40,4785665",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Provisional Carcavas Oeste Uno,18,-3.6263487,40.4785665,"Calle Provisional Carcavas Oeste Uno, 18"
"Packaging/-3,6564166_40,4780843",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Monovar,15,-3.6564166,40.4780843,"Calle Monovar, 15"
"Waste/-3,6640818_40,4777522",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Bacares,76,-3.6640818,40.4777522,"Calle Bacares, 76"
"Waste/-3,6543638_40,4756545",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Uria,16,-3.6543638,40.4756545,"Calle Uria, 16"
"Packaging/-3,6544739_40,4748431",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Sanlucar De Barrameda,2,-3.6544739,40.4748431,"Calle Sanlucar De Barrameda, 2"
"Waste/-3,6271174_40,4736884",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Zenobia Camprubi,1,-3.6271174,40.4736884,"Calle Zenobia Camprubi, 1"
"Packaging/-3,6306944_40,4802636",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Camino Montoro,17,-3.6306944,40.4802636,"Camino Montoro, 17"
"Packaging/-3,6532863_40,4764624",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Abizanda,34,-3.6532863,40.4764624,"Calle Abizanda, 34"
"Packaging/-3,6640466_40,4777704",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Bacares,76,-3.6640466,40.4777704,"Calle Bacares, 76"
"Packaging/-3,6483376_40,4660759",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Andres Obispo,49,-3.6483376,40.4660759,"Calle Andres Obispo, 49"
"Packaging/-3,6592706_40,4803924",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Plaza Alhama De Almeria,3,-3.6592706,40.4803924,"Plaza Alhama De Almeria, 3"
"Packaging/-3,6498867_40,4591303",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Palermo,18,-3.6498867,40.4591303,"Calle Palermo, 18"
"Packaging/-3,6457685_40,4749371",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Mar De Las Antillas,13,-3.6457685,40.4749371,"Calle Mar De Las Antillas, 13"
"Packaging/-3,6487788_40,4702446",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Angel Luis De La Herran,38,-3.6487788,40.4702446,"Calle Angel Luis De La Herran, 38"
"Packaging/-3,6495464_40,462979",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Carretera Canillas,44,-3.6495464,40.462979,"Carretera Canillas, 44"
"Packaging/-3,6577572_40,4752208",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Carrion De Los Condes,65,-3.6577572,40.4752208,"Calle Carrion De Los Condes, 65"
"Waste/-3,6326429_40,4842259",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Moreruela,35,-3.6326429,40.4842259,"Calle Moreruela, 35"
"Waste/-3,6294261_40,4758381",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Maria Blanchard,16,-3.6294261,40.4758381,"Calle Maria Blanchard, 16"
"Waste/-3,6578947_40,4784363",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Cuevas Del Almanzora,191,-3.6578947,40.4784363,"Calle Cuevas Del Almanzora, 191"
"Packaging/-3,6560159_40,468429",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Pinar Del Rey,50,-3.6560159,40.468429,"Calle Pinar Del Rey, 50"
"Packaging/-3,6498224_40,463473",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Mentrida,8,-3.6498224,40.463473,"Calle Mentrida, 8"
"Packaging/-3,6491335_40,4752245",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Avenida Virgen Del Carmen,51,-3.6491335,40.4752245,"Avenida Virgen Del Carmen, 51"
"Packaging/-3,6540637_40,4726923",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Totana,10,-3.6540637,40.4726923,"Calle Totana, 10"
"Waste/-3,6395101_40,4743142",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Avenida Barranquilla,9,-3.6395101,40.4743142,"Avenida Barranquilla, 9"
"Packaging/-3,6384074_40,4724825",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Avenida Bucaramanga,2,-3.6384074,40.4724825,"Avenida Bucaramanga, 2"
"Waste/-3,6322387_40,4713272",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Chiquinquira,56,-3.6322387,40.4713272,"Calle Chiquinquira, 56"
"Waste/-3,6385133_40,4749414",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Plaza Aratoca,2,-3.6385133,40.4749414,"Plaza Aratoca, 2"
"Packaging/-3,6579073_40,4736794",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Trinquete,6,-3.6579073,40.4736794,"Calle Trinquete, 6"
"Packaging/-3,6324682_40,4706413",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Chaparral,40,-3.6324682,40.4706413,"Calle Chaparral, 40"
"Packaging/-3,650172_40,4728133",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Lopez De Hoyos,403,-3.650172,40.4728133,"Calle Lopez De Hoyos, 403"
"Waste/-3,6501276_40,4669938",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Arroyo Del Quinto,10,-3.6501276,40.4669938,"Calle Arroyo Del Quinto, 10"
"Packaging/-3,6363356_40,4717011",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Chiquinquira,28,-3.6363356,40.4717011,"Calle Chiquinquira, 28"
"Packaging/-3,6643761_40,4764893",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Purchena,26,-3.6643761,40.4764893,"Calle Purchena, 26"
"Waste/-3,6277276_40,4822076",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Camino Montoro,41,-3.6277276,40.4822076,"Camino Montoro, 41"
"Packaging/-3,6473442_40,4793156",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Santa Susana,38,-3.6473442,40.4793156,"Calle Santa Susana, 38"
"Packaging/-3,6374505_40,4748301",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Corozal,2,-3.6374505,40.4748301,"Calle Corozal, 2"
"Packaging/-3,6352548_40,4721755",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Luruaco,1,-3.6352548,40.4721755,"Calle Luruaco, 1"
"Packaging/-3,6353933_40,4856162",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Carmen Rico Godoy,35,-3.6353933,40.4856162,"Calle Carmen Rico Godoy, 35"
"Waste/-3,6520583_40,4617126",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Montemayor De Pililla,11,-3.6520583,40.4617126,"Calle Montemayor De Pililla, 11"
"Waste/-3,6532511_40,4764806",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Abizanda,34,-3.6532511,40.4764806,"Calle Abizanda, 34"
"Waste/-3,6528778_40,4683927",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Lopez De Hoyos,345,-3.6528778,40.4683927,"Calle Lopez De Hoyos, 345"
"Waste/-3,6488144_40,4702624",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Angel Luis De La Herran,38,-3.6488144,40.4702624,"Calle Angel Luis De La Herran, 38"
"Waste/-3,6491825_40,4631613",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Pegaso,4,-3.6491825,40.4631613,"Calle Pegaso, 4"
"Waste/-3,6606199_40,4784207",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Velez Rubio,121,-3.6606199,40.4784207,"Calle Velez Rubio, 121"
"Waste/-3,637162_40,4717596",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Cali,12,-3.637162,40.4717596,"Calle Cali, 12"
"Packaging/-3,646684_40,4560041",Packaging,Env 2400 CL,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Olimpo,31,-3.646684,40.4560041,"Calle Olimpo, 31"
"Waste/-3,6361389_40,4708554",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Chaparral,7,-3.6361389,40.4708554,"Calle Chaparral, 7"
"Waste/-3,6535843_40,4585238",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Cañamar,1,-3.6535843,40.4585238,"Calle Cañamar, 1"
"Waste/-3,6586717_40,4794679",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Mojacar,7,-3.6586717,40.4794679,"Calle Mojacar, 7"
"Waste/-3,6467859_40,4592468",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Palermo,48,-3.6467859,40.4592468,"Calle Palermo, 48"
"Waste/-3,6590462_40,476745",Waste,Res 3200 CL ADAPT,1,2,Hortaleza,http://www.wikidata.org/entity/Q1928529,Calle Cuevas Del Almanzora,18,-3.6590462,40.476745,"Calle Cuevas Del Almanzora, 18"
